LOG_ID;ENGINE_SN;FLIGHT_DATE;FLIGHT_HOURS;CYCLES;EGT_MARGIN_READING;OIL_DEBRIS_PPM
0000004866;TJ90-003;20251020;0.7;1;45.3;2.73
0000004867;TJ90-003;20251022;1.0;1;46.3;3.14
0000004868;TJ90-003;20251026;1.1;1;41.3;2.58
0000004869;TJ90-003;20251029;0.7;1;44.1;3.83
0000004870;TJ90-003;20251101;0.5;1;43.0;2.85
0000004871;TJ90-003;20251103;0.9;1;45.8;3.38
0000004872;TJ90-003;20251105;0.7;1;41.8;2.50
0000004873;TJ90-003;20251106;0.9;1;48.2;3.07
0000004874;TJ90-003;20251111;0.7;1;44.9;2.99
0000004875;TJ90-003;20251112;0.5;2;46.1;3.77
0000004876;TJ90-003;20251118;1.0;1;44.8;3.43
0000004877;TJ90-003;20251122;0.7;1;44.1;2.81
0000004878;TJ90-003;20251123;0.5;1;44.9;2.65
0000004879;TJ90-003;20251124;0.8;1;42.6;3.82
0000004880;TJ90-003;20251125;1.0;1;39.9;3.00
0000004881;TJ90-003;20251130;0.8;1;46.6;3.05
0000004882;TJ90-003;20251202;0.9;1;45.2;2.28
0000004883;TJ90-003;20251207;0.7;1;43.5;3.25
0000004884;TJ90-003;20251209;0.8;1;44.9;2.87
0000004885;TJ90-003;20251213;0.6;2;46.3;3.03
0000004886;TJ90-003;20251215;0.8;2;48.6;3.22
0000004887;TJ90-003;20251219;0.7;1;42.1;3.36
0000004888;TJ90-003;20251221;0.9;2;40.6;3.62
0000004889;TJ90-003;20251224;1.1;1;40.9;3.44
0000004890;TJ90-003;20251225;0.6;1;47.9;3.38
0000004891;TJ90-003;20251227;0.8;2;39.4;2.89
0000004892;TJ90-003;20260102;0.7;1;40.0;2.79
0000004893;TJ90-003;20260108;1.0;1;44.3;2.85
0000004894;TJ90-003;20260114;0.9;1;45.0;3.02
0000004895;TJ90-003;20260115;0.9;1;44.1;3.36
0000004896;TJ90-003;20260121;1.0;1;47.4;3.14
0000004897;TJ90-003;20260124;0.7;1;44.4;2.69
0000004898;TJ90-003;20260130;0.9;1;42.0;3.09
0000004899;TJ90-003;20260205;0.9;1;45.7;2.88
0000004900;TJ90-003;20260209;0.8;1;40.3;3.70
0000004901;TJ90-003;20260215;0.7;1;41.1;3.53
0000004902;TJ90-003;20260221;0.5;1;43.8;4.18
0000004903;TJ90-003;20260223;0.8;1;37.8;2.83
0000004904;TJ90-003;20260227;0.7;1;39.0;3.17
0000004905;TJ90-003;20260228;0.7;1;41.9;3.92
0000004906;TJ90-003;20260303;1.0;1;37.5;3.25
0000004907;TJ90-003;20260307;1.0;1;42.7;3.44
0000004908;TJ90-003;20260309;0.6;1;46.0;3.98
0000004909;TJ90-003;20260311;0.7;1;41.1;4.38
0000004910;TJ90-003;20260317;1.0;2;43.5;4.33
0000004911;TJ90-003;20260321;0.8;1;41.0;3.02
0000004912;TJ90-003;20260324;1.1;1;44.9;3.41
0000004913;TJ90-003;20260329;1.1;2;36.5;4.05
0000004914;TJ90-003;20260403;0.9;2;43.2;3.86
0000004915;TJ90-003;20260407;0.8;1;46.0;3.63
0000004916;TJ90-003;20260412;0.6;1;37.7;4.01
0000004917;TJ90-003;20260416;0.7;1;43.8;4.19
0000004918;TJ90-003;20260421;0.6;1;40.4;2.60
0000004919;TJ90-003;20260426;1.1;1;42.6;2.83
0000004920;TJ90-003;20260501;1.0;1;44.4;3.42
0000004921;TJ90-003;20260505;1.1;1;41.9;3.53
0000004922;TJ90-003;20260507;0.6;1;36.1;4.17
0000004923;TJ90-003;20260509;0.5;1;44.2;4.22
0000004924;TJ90-003;20260510;1.1;1;40.4;3.40
0000004925;TJ90-003;20260514;0.9;1;43.2;4.37
0000004926;TJ90-003;20260520;1.0;1;46.3;3.14
0000004927;TJ90-003;20260523;0.7;1;35.8;4.72
0000004928;TJ90-003;20260526;1.0;1;40.6;3.74
0000004929;TJ90-003;20260531;0.7;1;45.8;3.78
0000004930;TJ90-003;20260604;0.8;1;42.2;4.26
0000004931;TJ90-003;20260608;1.0;1;37.6;2.76
0000004932;TJ90-003;20260613;0.5;1;36.4;3.08
0000004933;TJ90-003;20260618;0.9;1;43.2;3.89
0000004934;TJ90-003;20260623;0.7;1;44.7;3.35
0000004935;TJ90-003;20260627;0.9;1;41.9;3.19
0000004936;TJ90-003;20260629;0.8;1;44.2;4.02
0000004937;TJ90-003;20260630;0.7;1;44.7;4.29
0000004938;TJ90-003;20260703;1.1;2;37.5;3.71
0000004939;TJ90-003;20260704;0.7;1;43.9;3.62
0000004940;TJ90-003;20260710;1.0;1;37.6;3.25
0000004941;TJ90-003;20260715;1.1;1;45.7;3.50
0000004942;TJ90-003;20260717;0.7;1;38.9;4.21
0000004943;TJ90-003;20260719;0.8;1;42.6;3.70
0000004944;TJ90-003;20260723;0.6;1;39.9;3.60
0000004945;TJ90-003;20260727;1.0;1;39.4;4.16
0000004946;TJ90-003;20260729;1.0;1;43.5;3.99
0000004947;TJ90-003;20260803;0.8;1;42.3;3.82
0000004948;TP38-001;20240806;3.2;1;65.6;1.42
0000004949;TP38-001;20240811;3.6;1;64.4;1.86
0000004950;TP38-001;20240815;3.0;1;63.0;1.94
0000004951;TP38-001;20240818;2.3;1;65.3;1.25
0000004952;TP38-001;20240823;1.8;1;63.0;1.42
0000004953;TP38-001;20240826;2.7;1;66.2;2.01
0000004954;TP38-001;20240827;2.9;1;65.1;2.14
0000004955;TP38-001;20240828;2.8;2;66.4;1.37
0000004956;TP38-001;20240830;3.0;1;66.0;1.78
0000004957;TP38-001;20240831;1.9;1;64.7;1.83
0000004958;TP38-001;20240906;1.8;1;62.9;1.79
0000004959;TP38-001;20240908;3.9;1;61.5;1.64
0000004960;TP38-001;20240910;2.0;1;63.3;1.89
0000004961;TP38-001;20240911;3.0;1;63.2;2.10
0000004962;TP38-001;20240917;2.8;1;64.5;2.20
0000004963;TP38-001;20240923;2.9;1;65.4;1.40
0000004964;TP38-001;20240929;2.5;1;60.8;1.78
0000004965;TP38-001;20241001;2.5;1;61.0;1.98
0000004966;TP38-001;20241003;3.4;1;62.7;1.64
0000004967;TP38-001;20241008;3.8;1;63.4;1.95
0000004968;TP38-001;20241014;2.5;1;64.9;1.50
0000004969;TP38-001;20241018;2.6;1;61.3;2.00
0000004970;TP38-001;20241021;2.8;1;63.8;1.62
0000004971;TP38-001;20241027;3.7;1;65.2;1.66
0000004972;TP38-001;20241102;2.1;1;63.2;1.39
0000004973;TP38-001;20241106;3.9;1;60.9;1.99
0000004974;TP38-001;20241111;2.2;1;63.5;2.43
0000004975;TP38-001;20241112;2.4;1;62.6;1.95
0000004976;TP38-001;20241117;2.3;1;63.7;2.21
0000004977;TP38-001;20241123;3.8;1;59.2;1.45
0000004978;TP38-001;20241126;2.3;1;60.3;2.17
0000004979;TP38-001;20241202;3.2;1;61.0;1.62
0000004980;TP38-001;20241207;3.3;1;63.0;1.91
0000004981;TP38-001;20241213;2.7;1;60.1;2.36
0000004982;TP38-001;20241216;1.8;1;60.0;1.95
0000004983;TP38-001;20241217;1.9;1;63.6;1.79
0000004984;TP38-001;20241220;3.5;1;62.3;2.06
0000004985;TP38-001;20241222;2.3;2;62.5;2.16
0000004986;TP38-001;20241225;3.1;2;59.2;2.67
0000004987;TP38-001;20241226;3.6;1;60.8;2.21
0000004988;TP38-001;20241230;3.6;1;64.5;2.12
0000004989;TP38-001;20250103;3.3;1;62.6;1.58
0000004990;TP38-001;20250105;2.8;1;61.3;1.92
0000004991;TP38-001;20250111;3.7;1;62.4;2.03
0000004992;TP38-001;20250112;3.8;1;58.3;1.58
0000004993;TP38-001;20250113;2.7;1;62.2;2.29
0000004994;TP38-001;20250119;3.0;1;64.8;2.25
0000004995;TP38-001;20250121;2.9;1;63.4;2.11
0000004996;TP38-001;20250127;1.9;1;60.4;1.74
0000004997;TP38-001;20250201;3.6;2;64.5;1.78
0000004998;TP38-001;20250202;2.3;1;61.6;2.48
0000004999;TP38-001;20250205;2.9;2;62.5;2.38
0000005000;TP38-001;20250211;2.3;1;63.1;1.75
0000005001;TP38-001;20250217;2.8;2;59.4;2.52
0000005002;TP38-001;20250218;2.2;1;63.6;2.16
0000005003;TP38-001;20250224;2.5;1;59.3;1.75
0000005004;TP38-001;20250302;2.6;1;62.7;1.94
0000005005;TP38-001;20250305;2.7;1;62.3;2.41
0000005006;TP38-001;20250307;3.3;1;61.1;2.38
0000005007;TP38-001;20250312;3.4;2;56.9;2.17
0000005008;TP38-001;20250313;3.6;1;62.1;1.73
0000005009;TP38-001;20250314;3.3;1;61.1;2.27
0000005010;TP38-001;20250320;3.8;1;59.5;1.80
0000005011;TP38-001;20250321;3.5;1;57.8;2.19
0000005012;TP38-001;20250326;2.3;1;59.7;2.93
0000005013;TP38-001;20250401;3.6;1;58.2;2.53
0000005014;TP38-001;20250405;3.3;1;59.9;2.25
0000005015;TP38-001;20250409;1.8;1;57.5;2.10
0000005016;TP38-001;20250411;3.3;1;61.0;1.78
0000005017;TP38-001;20250415;3.1;1;56.7;2.63
0000005018;TP38-001;20250419;3.4;1;63.1;2.54
0000005019;TP38-001;20250421;2.9;2;59.3;2.03
0000005020;TP38-001;20250425;2.3;1;62.6;3.20
0000005021;TP38-001;20250427;2.8;1;59.8;2.77
0000005022;TP38-001;20250429;3.9;1;59.7;2.40
0000005023;TP38-001;20250502;2.1;1;57.4;2.01
0000005024;TP38-001;20250508;2.6;1;60.2;2.21
0000005025;TP38-001;20250511;3.6;1;60.1;1.80
0000005026;TP38-001;20250514;3.5;1;60.6;2.10
0000005027;TP38-001;20250519;2.5;1;60.7;2.90
0000005028;TP38-001;20250522;3.7;1;62.3;2.51
0000005029;TP38-001;20250528;3.5;1;62.2;2.91
0000005030;TP38-001;20250603;2.7;2;60.5;2.57
0000005031;TP38-001;20250604;3.4;1;56.3;3.27
0000005032;TP38-001;20250607;4.0;1;59.7;3.14
0000005033;TP38-001;20250610;2.4;1;60.0;2.69
0000005034;TP38-001;20250613;2.5;1;60.8;2.28
0000005035;TP38-001;20250618;3.1;1;59.8;2.06
0000005036;TP38-001;20250623;2.0;1;60.2;2.96
0000005037;TP38-001;20250629;3.1;1;58.9;2.64
0000005038;TP38-001;20250704;3.7;1;55.0;2.00
0000005039;TP38-001;20250706;3.8;1;58.0;2.65
0000005040;TP38-001;20250711;3.9;1;60.4;2.19
0000005041;TP38-001;20250713;2.9;1;55.3;2.47
0000005042;TP38-001;20250716;3.9;1;55.4;3.03
0000005043;TP38-001;20250717;3.2;1;59.7;2.84
0000005044;TP38-001;20250721;2.1;1;61.0;2.45
0000005045;TP38-001;20250725;2.7;1;54.7;2.95
0000005046;TP38-001;20250727;2.6;1;58.1;2.40
0000005047;TP38-001;20250730;2.4;1;58.1;2.39
0000005048;TP38-001;20250731;2.3;1;60.0;2.01
0000005049;TP38-001;20250806;3.2;1;56.7;2.86
0000005050;TP38-001;20250808;3.9;1;58.7;2.92
0000005051;TP38-001;20250811;3.6;1;58.0;2.33
0000005052;TP38-001;20250812;2.0;1;61.4;2.64
0000005053;TP38-001;20250815;3.0;1;56.3;2.38
0000005054;TP38-001;20250820;2.2;1;57.0;1.99
0000005055;TP38-001;20250823;3.2;1;56.2;2.77
0000005056;TP38-001;20250828;3.9;1;57.0;2.58
0000005057;TP38-001;20250903;3.7;1;56.9;2.01
0000005058;TP38-001;20250904;2.4;1;61.4;2.58
0000005059;TP38-001;20250905;2.1;1;59.6;2.77
0000005060;TP38-001;20250907;3.8;1;54.7;2.92
0000005061;TP38-001;20250908;2.3;1;56.5;2.56
0000005062;TP38-001;20250912;2.9;1;60.4;2.71
0000005063;TP38-001;20250914;2.8;1;59.5;3.38
0000005064;TP38-001;20250916;2.8;1;58.3;2.90
0000005065;TP38-001;20250921;2.9;1;60.1;2.63
0000005066;TP38-001;20250927;3.5;1;55.7;3.30
0000005067;TP38-001;20250929;2.6;1;61.0;2.44
0000005068;TP38-001;20251005;3.9;1;58.4;3.00
0000005069;TP38-001;20251007;2.0;1;59.8;2.72
0000005070;TP38-001;20251010;3.8;1;56.7;3.17
0000005071;TP38-001;20251014;1.9;1;58.0;2.62
0000005072;TP38-001;20251016;2.4;1;57.5;2.84
0000005073;TP38-001;20251018;3.2;1;54.5;2.66
0000005074;TP38-001;20251020;2.4;2;55.0;2.12
0000005075;TP38-001;20251026;3.2;1;59.2;3.04
0000005076;TP38-001;20251028;2.0;1;55.7;3.14
0000005077;TP38-001;20251102;2.3;1;58.6;3.13
0000005078;TP38-001;20251107;2.3;1;56.0;2.47
0000005079;TP38-001;20251109;2.6;2;54.1;2.98
0000005080;TP38-001;20251113;3.9;1;59.3;2.55
0000005081;TP38-001;20251116;2.9;2;56.1;3.54
0000005082;TP38-001;20251121;2.5;1;59.0;2.75
0000005083;TP38-001;20251127;3.8;1;55.9;2.85
0000005084;TP38-001;20251129;3.3;1;51.5;2.36
0000005085;TP38-001;20251205;2.9;1;52.6;2.64
0000005086;TP38-001;20251210;3.1;1;52.6;2.59
0000005087;TP38-001;20251212;2.1;1;55.9;2.99
0000005088;TP38-001;20251216;3.1;2;52.8;3.58
0000005089;TP38-001;20251222;1.8;1;55.2;3.23
0000005090;TP38-001;20251226;2.2;1;52.4;3.54
0000005091;TP38-001;20251227;2.0;1;56.2;3.12
0000005092;TP38-001;20251228;3.8;1;56.5;3.09
0000005093;TP38-001;20260102;1.8;1;58.2;3.38
0000005094;TP38-001;20260104;1.8;1;54.7;2.28
0000005095;TP38-001;20260106;1.8;1;55.3;3.00
0000005096;TP38-001;20260109;3.3;2;54.0;2.84
0000005097;TP38-001;20260111;2.5;2;51.3;2.79
0000005098;TP38-001;20260117;3.1;1;52.9;3.50
0000005099;TP38-001;20260121;3.6;2;57.3;3.26
0000005100;TP38-001;20260125;1.9;1;56.9;2.64
0000005101;TP38-001;20260130;2.2;2;54.6;3.90
0000005102;TP38-001;20260204;1.9;1;52.3;3.20
0000005103;TP38-001;20260210;2.5;1;54.9;3.78
0000005104;TP38-001;20260212;3.8;1;59.3;2.38
0000005105;TP38-001;20260217;2.1;1;50.1;3.81
0000005106;TP38-001;20260219;3.4;1;57.1;2.68
0000005107;TP38-001;20260222;2.3;1;55.1;3.02
0000005108;TP38-001;20260227;3.5;1;52.1;2.76
0000005109;TP38-001;20260304;2.6;2;58.2;2.91
0000005110;TP38-001;20260306;3.5;1;54.1;3.51
0000005111;TP38-001;20260307;3.9;1;56.5;4.06
0000005112;TP38-001;20260311;3.2;1;53.5;3.37
0000005113;TP38-001;20260315;2.4;1;56.2;3.34
0000005114;TP38-001;20260318;2.4;1;57.1;3.22
0000005115;TP38-001;20260320;2.5;1;51.9;2.64
0000005116;TP38-001;20260322;3.1;1;51.7;4.16
0000005117;TP38-001;20260325;3.1;1;54.3;3.87
0000005118;TP38-001;20260328;2.1;1;53.6;3.23
0000005119;TP38-001;20260330;2.5;2;51.7;2.97
0000005120;TP38-001;20260404;2.5;1;51.5;4.25
0000005121;TP38-001;20260407;3.4;1;50.3;3.81
0000005122;TP38-001;20260411;3.5;1;50.8;3.67
0000005123;TP38-001;20260413;3.9;1;54.5;2.85
0000005124;TP38-001;20260414;3.6;1;56.2;2.57
0000005125;TP38-001;20260417;3.8;1;54.6;2.49
0000005126;TP38-001;20260419;2.3;1;51.2;3.62
0000005127;TP38-001;20260420;1.7;1;53.8;3.00
0000005128;TP38-001;20260421;2.4;2;55.3;2.59
0000005129;TP38-001;20260423;1.9;1;51.5;3.11
0000005130;TP38-001;20260428;2.9;1;53.4;2.74
0000005131;TP38-001;20260502;3.8;1;52.5;2.95
0000005132;TP38-001;20260504;3.7;1;49.9;3.13
0000005133;TP38-001;20260505;2.6;1;49.1;2.97
0000005134;TP38-001;20260507;3.9;1;57.4;3.18
0000005135;TP38-001;20260509;2.2;1;48.8;3.29
0000005136;TP38-001;20260513;3.8;1;50.4;4.14
0000005137;TP38-001;20260517;3.1;1;49.2;2.30
0000005138;TP38-001;20260520;3.0;1;49.1;3.50
0000005139;TP38-001;20260525;2.2;1;52.6;3.82
0000005140;TP38-001;20260528;3.2;1;57.6;2.97
0000005141;TP38-001;20260531;3.3;1;56.6;3.77
0000005142;TP38-001;20260604;3.0;1;55.4;2.52
0000005143;TP38-001;20260606;2.4;1;53.7;4.06
0000005144;TP38-001;20260610;2.6;1;53.5;3.69
0000005145;TP38-001;20260613;2.5;1;54.0;3.08
0000005146;TP38-001;20260617;2.0;1;51.8;3.89
0000005147;TP38-001;20260618;3.7;2;53.9;4.25
0000005148;TP38-001;20260621;3.2;1;51.7;3.69
0000005149;TP38-001;20260624;3.7;1;54.1;4.15
0000005150;TP38-001;20260626;2.3;1;54.4;4.22
0000005151;TP38-001;20260628;2.8;1;57.2;3.37
0000005152;TP38-001;20260704;2.8;1;50.6;4.23
0000005153;TP38-001;20260710;3.8;2;51.8;2.86
0000005154;TP38-001;20260716;2.1;2;48.1;2.69
0000005155;TP38-001;20260720;3.7;1;52.8;4.18
0000005156;TP38-001;20260724;1.9;1;49.7;4.87
0000005157;TP38-001;20260726;3.7;1;52.5;2.98
0000005158;TP38-001;20260729;2.4;1;52.3;3.12
0000005159;TP38-001;20260802;3.6;1;48.8;3.13
0000005160;TP38-002;20240808;2.4;2;58.4;1.65
0000005161;TP38-002;20240816;1.8;1;58.6;2.30
0000005162;TP38-002;20240818;3.0;1;59.6;1.56
0000005163;TP38-002;20240820;2.6;1;58.9;2.23
0000005164;TP38-002;20240826;1.8;1;62.5;2.50
0000005165;TP38-002;20240903;3.2;1;58.4;2.09
0000005166;TP38-002;20240907;3.5;1;62.1;2.69
0000005167;TP38-002;20240915;3.6;1;61.3;1.56
0000005168;TP38-002;20240916;2.3;1;59.4;1.59
0000005169;TP38-002;20240923;2.7;1;60.2;2.04
0000005170;TP38-002;20240924;2.0;1;57.6;2.05
0000005171;TP38-002;20240929;3.3;1;57.7;1.73
0000005172;TP38-002;20240930;3.5;1;60.0;1.90
0000005173;TP38-002;20241007;3.0;1;61.4;2.47
0000005174;TP38-002;20241008;1.6;1;59.0;1.65
0000005175;TP38-002;20241010;3.3;1;55.4;2.18
0000005176;TP38-002;20241018;2.7;1;56.9;1.71
0000005177;TP38-002;20241024;3.1;1;60.0;1.92
0000005178;TP38-002;20241030;2.9;1;60.4;2.27
0000005179;TP38-002;20241102;3.6;1;60.4;2.07
0000005180;TP38-002;20241105;3.5;1;54.4;2.26
0000005181;TP38-002;20241111;1.8;2;58.2;1.95
0000005182;TP38-002;20241117;2.0;1;56.1;2.82
0000005183;TP38-002;20241123;2.0;1;59.0;2.29
0000005184;TP38-002;20241129;1.6;1;59.3;2.88
0000005185;TP38-002;20241203;1.8;1;59.0;1.97
0000005186;TP38-002;20241208;3.7;1;55.6;2.35
0000005187;TP38-002;20241216;3.4;1;59.0;2.23
0000005188;TP38-002;20241224;3.4;1;59.4;2.11
0000005189;TP38-002;20241230;3.5;2;58.9;2.10
0000005190;TP38-002;20250107;3.0;1;57.8;2.54
0000005191;TP38-002;20250112;3.7;2;57.7;2.81
0000005192;TP38-002;20250119;3.5;1;57.2;2.32
0000005193;TP38-002;20250126;2.7;1;59.0;2.41
0000005194;TP38-002;20250203;3.3;1;53.7;1.92
0000005195;TP38-002;20250204;1.8;1;55.8;2.76
0000005196;TP38-002;20250210;2.5;1;57.4;2.59
0000005197;TP38-002;20250212;3.1;1;60.7;2.65
0000005198;TP38-002;20250214;2.0;1;54.2;2.24
0000005199;TP38-002;20250217;3.4;1;57.3;2.90
0000005200;TP38-002;20250220;3.3;2;57.3;3.03
0000005201;TP38-002;20250221;2.2;1;54.0;17.80
0000005202;TP38-002;20250301;3.6;2;53.6;2.66
0000005203;TP38-002;20250306;2.2;1;55.4;2.95
0000005204;TP38-002;20250307;3.1;1;56.6;3.03
0000005205;TP38-002;20250314;1.7;1;57.3;2.07
0000005206;TP38-002;20250320;3.2;1;55.0;2.37
0000005207;TP38-002;20250327;1.6;1;55.6;2.70
0000005208;TP38-002;20250331;2.1;2;55.8;2.59
0000005209;TP38-002;20250405;3.0;1;51.4;3.17
0000005210;TP38-002;20250406;3.2;1;55.4;3.36
0000005211;TP38-002;20250410;2.8;1;51.7;2.50
0000005212;TP38-002;20250411;2.8;1;56.6;2.76
0000005213;TP38-002;20250417;3.1;1;58.2;2.64
0000005214;TP38-002;20250425;2.3;1;52.3;3.28
0000005215;TP38-002;20250430;2.1;1;52.0;2.44
0000005216;TP38-002;20250508;2.4;1;55.3;2.67
0000005217;TP38-002;20250515;2.7;1;55.5;2.85
0000005218;TP38-002;20250519;3.0;1;59.3;2.70
0000005219;TP38-002;20250520;2.0;1;52.1;2.34
0000005220;TP38-002;20250521;3.6;1;53.7;3.28
0000005221;TP38-002;20250529;3.5;1;53.1;2.04
0000005222;TP38-002;20250531;2.0;1;54.7;2.77
0000005223;TP38-002;20250601;3.2;1;56.9;2.39
0000005224;TP38-002;20250604;2.1;1;56.7;2.64
0000005225;TP38-002;20250612;2.0;1;50.7;2.87
0000005226;TP38-002;20250619;3.0;2;57.3;3.44
0000005227;TP38-002;20250626;1.8;1;56.8;3.09
0000005228;TP38-002;20250702;2.1;1;55.8;2.63
0000005229;TP38-002;20250706;2.1;1;56.0;3.00
0000005230;TP38-002;20250714;3.6;1;54.3;3.06
0000005231;TP38-002;20250715;1.6;2;51.3;2.53
0000005232;TP38-002;20250716;3.4;1;52.4;2.78
0000005233;TP38-002;20250722;3.1;1;53.9;2.95
0000005234;TP38-002;20250730;2.5;1;52.2;3.03
0000005235;TP38-002;20250805;2.4;1;55.6;2.99
0000005236;TP38-002;20250813;3.1;1;54.5;2.60
0000005237;TP38-002;20250816;2.5;1;51.1;2.28
0000005238;TP38-002;20250821;2.9;1;53.3;2.63
0000005239;TP38-002;20250829;3.0;2;54.5;2.57
0000005240;TP38-002;20250903;3.0;1;53.5;2.91
0000005241;TP38-002;20250906;1.9;1;54.5;4.01
0000005242;TP38-002;20250908;1.8;1;51.1;3.71
0000005243;TP38-002;20250914;3.4;1;50.2;3.48
0000005244;TP38-002;20250919;2.1;1;52.9;3.15
0000005245;TP38-002;20250927;2.0;2;52.2;2.94
0000005246;TP38-002;20251001;3.4;1;53.8;2.18
0000005247;TP38-002;20251006;1.7;1;50.9;3.02
0000005248;TP38-002;20251013;3.2;1;53.6;2.85
0000005249;TP38-002;20251020;3.0;1;52.3;2.86
0000005250;TP38-002;20251022;3.0;1;56.9;3.14
0000005251;TP38-002;20251029;2.3;1;54.7;3.37
0000005252;TP38-002;20251103;3.2;1;56.6;3.13
0000005253;TP38-002;20251104;3.6;1;52.6;4.16
0000005254;TP38-002;20251105;2.1;1;54.3;2.91
0000005255;TP38-002;20251106;2.0;1;56.8;3.90
0000005256;TP38-002;20251110;3.4;1;51.4;3.37
0000005257;TP38-002;20251115;2.8;1;53.0;3.04
0000005258;TP38-002;20251116;2.1;1;54.6;3.53
0000005259;TP38-002;20251120;2.6;2;56.3;3.72
0000005260;TP38-002;20251124;3.4;2;55.5;2.57
0000005261;TP38-002;20251125;3.5;1;53.9;3.31
0000005262;TP38-002;20251128;2.5;1;47.1;3.32
0000005263;TP38-002;20251205;3.5;1;53.5;3.21
0000005264;TP38-002;20251209;3.2;1;53.3;2.89
0000005265;TP38-002;20251212;3.1;1;53.3;2.64
0000005266;TP38-002;20251215;3.5;1;49.0;3.22
0000005267;TP38-002;20251219;3.5;1;51.0;3.07
0000005268;TP38-002;20251226;2.3;2;50.7;4.05
0000005269;TP38-002;20251228;3.0;1;50.6;3.29
0000005270;TP38-002;20260102;3.4;2;50.5;3.31
0000005271;TP38-002;20260104;3.3;1;50.8;2.52
0000005272;TP38-002;20260106;2.0;1;53.1;2.99
0000005273;TP38-002;20260111;3.5;1;48.7;3.57
0000005274;TP38-002;20260117;1.9;1;55.6;3.48
0000005275;TP38-002;20260123;3.7;1;48.6;3.18
0000005276;TP38-002;20260124;3.5;1;51.3;3.46
0000005277;TP38-002;20260128;2.7;1;49.2;4.13
0000005278;TP38-002;20260204;3.4;2;51.7;3.45
0000005279;TP38-002;20260205;3.0;1;54.7;3.90
0000005280;TP38-002;20260212;2.6;2;48.2;3.52
0000005281;TP38-002;20260215;1.7;1;49.5;3.97
0000005282;TP38-002;20260218;3.3;1;51.7;3.64
0000005283;TP38-002;20260222;1.9;1;56.9;2.93
0000005284;TP38-002;20260223;2.6;1;54.6;3.68
0000005285;TP38-002;20260227;2.4;1;50.7;3.30
0000005286;TP38-002;20260307;2.9;1;46.6;4.09
0000005287;TP38-002;20260314;3.2;1;48.2;3.24
0000005288;TP38-002;20260322;2.1;1;52.1;4.06
0000005289;TP38-002;20260324;2.5;1;46.5;3.83
0000005290;TP38-002;20260327;3.6;2;50.9;3.00
0000005291;TP38-002;20260402;3.3;2;51.0;3.08
0000005292;TP38-002;20260406;2.9;1;51.7;3.73
0000005293;TP38-002;20260409;2.5;1;46.9;4.57
0000005294;TP38-002;20260412;3.1;1;46.2;3.11
0000005295;TP38-002;20260415;3.2;1;47.7;3.52
0000005296;TP38-002;20260417;2.0;1;52.0;3.25
0000005297;TP38-002;20260419;2.0;1;51.4;4.11
0000005298;TP38-002;20260421;1.9;2;53.7;2.51
0000005299;TP38-002;20260424;2.7;1;48.7;4.54
0000005300;TP38-002;20260427;1.9;1;46.0;4.60
0000005301;TP38-002;20260430;3.3;1;51.5;4.25
0000005302;TP38-002;20260504;2.1;2;55.5;3.08
0000005303;TP38-002;20260506;3.2;1;56.5;3.28
0000005304;TP38-002;20260509;3.0;1;49.1;3.35
0000005305;TP38-002;20260514;3.0;1;47.6;3.91
0000005306;TP38-002;20260516;3.0;1;50.3;4.53
0000005307;TP38-002;20260522;3.3;1;51.7;3.34
0000005308;TP38-002;20260524;2.3;1;44.8;3.95
0000005309;TP38-002;20260531;2.6;1;49.1;3.93
0000005310;TP38-002;20260608;2.9;1;53.5;3.63
0000005311;TP38-002;20260613;2.0;1;51.4;3.98
0000005312;TP38-002;20260621;3.4;1;48.3;4.42
0000005313;TP38-002;20260625;2.1;1;51.7;3.16
0000005314;TP38-002;20260628;2.4;1;54.6;3.41
0000005315;TP38-002;20260706;2.9;2;47.8;3.85
0000005316;TP38-002;20260714;3.3;1;46.5;4.22
0000005317;TP38-002;20260721;3.2;1;53.7;4.46
0000005318;TP38-002;20260726;2.0;1;54.0;4.42
0000005319;TP38-002;20260727;3.1;1;46.2;4.30
0000005320;TP38-002;20260802;3.0;1;52.1;4.30
0000005321;TS1400-DUR1;20250118;0.2;1;76.1;1.69
0000005322;TS1400-DUR1;20250119;0.2;1;76.8;1.23
0000005323;TS1400-DUR1;20250120;0.3;1;75.0;1.27
0000005324;TS1400-DUR1;20250121;0.4;1;74.4;1.85
0000005325;TS1400-DUR1;20250122;0.3;1;75.4;1.81
0000005326;TS1400-DUR1;20250123;0.3;2;76.9;1.23
0000005327;TS1400-DUR1;20250124;0.2;1;74.7;1.02
0000005328;TS1400-DUR1;20250125;0.3;1;75.0;1.54
0000005329;TS1400-DUR1;20250126;0.3;1;77.8;1.63
0000005330;TS1400-DUR1;20250127;0.4;1;74.2;1.96
0000005331;TS1400-DUR1;20250128;0.3;1;77.6;1.08
0000005332;TS1400-DUR1;20250129;0.2;1;76.2;1.62
0000005333;TS1400-DUR1;20250130;0.3;2;75.3;1.13
0000005334;TS1400-DUR1;20250131;0.3;1;73.8;1.13
0000005335;TS1400-DUR1;20250201;0.3;1;74.2;1.85
0000005336;TS1400-DUR1;20250202;0.2;1;77.6;2.05
0000005337;TS1400-DUR1;20250203;0.2;1;75.5;1.59
0000005338;TS1400-DUR1;20250204;0.2;1;75.1;1.57
0000005339;TS1400-DUR1;20250205;0.2;1;75.8;1.08
